YTID,start_seconds,end_seconds,funny,happy,sad,scary,tender,trance
https://www.youtube.com/watch?v=HAlL0KsDdZ0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HBWY-aDxhZI,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HBd66rFgxpI,20.0,30.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HC6Hv97Qqic,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HCQbmuDInn8,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HCbhLXjI0tI,190.0,200.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HCdRzMdGJcE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HCiicBnz2rs,390.0,400.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HCt7pF_3Iy8,380.0,390.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HD4K7q4GZ1o,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HDSLbrQgMww,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HDY328Ra7Eg,120.0,130.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HD_h0K--CNg,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HDbl5nfCUD4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HEPND7_Cj94,20.0,30.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HEv_BhTfxNE,18.0,28.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HFDIUWssxa8,90.0,100.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HGtPGKsqEeA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HHAypIlco8I,70.0,80.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HHQiLhavnsU,400.0,410.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HHkNCKLbyO8,70.0,80.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HI3Vw5LVcxs,0.0,10.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HIFWVLdP90A,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HILtVwhRaLg,560.0,570.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HIV5AkH6oyQ,26.0,36.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HIksQgVOxQY,0.0,10.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HJE_3Anf9Vo,240.0,250.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HJUUamJQEo0,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HJXW22W_O2A,120.0,130.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HKlwznE5B_c,80.0,90.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HL0Pj3OBu2Y,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HLLRJmyWkUk,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HLTvg1qKlTQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HLUI5_idyvE,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HLnEcUwE8t8,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HMG__6wurdU,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HN6HYEWUN-0,170.0,180.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HN7Pn-pZ0aY,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HN8tVfrDrSI,310.0,320.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HNPIRRGV-Pg,270.0,280.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HNa284GMa2w,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HOIQBS7ix3o,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HP5CD_plWRM,190.0,200.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HPgh868iuCI,420.0,430.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HPqZcjiLhz4,400.0,410.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HQCV2At6nG8,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HQHnnlMOSEo,330.0,340.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HQkbrBKO6WA,440.0,450.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HR7WcZOQWhc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HRC7IUmeWWI,140.0,150.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HRW3-NFhUdk,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HSTW-6Wg0OE,0.0,10.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HSk4tOlz0xs,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HSqy1wqcKhw,60.0,70.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HTUdcFwPOfg,410.0,420.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HTdZyBcg9iw,0.0,10.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HThYBZwtztw,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HUAwMioG7TM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HUnccnJ7CCY,380.0,390.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HV4Ek4mZNsg,180.0,190.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HV4hJgJ9p-E,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HVUvw8JcTmM,450.0,460.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HW67Ic7-l4s,20.0,30.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HW9rCzBMmuY,20.0,30.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HWZwo6YkF4c,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HWg5ootDm9I,0.0,10.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HWqb_I5co9g,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HX4_ZcXlhgM,160.0,170.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HYXd99CpuLM,120.0,130.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HYeeEPaoZV8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HZ6kI55NIdw,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HZDgMayF5pE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HZePq5a8Obo,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HZiCSKrTop4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=H_1UBi4URxE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=H_Erjy7ffI8,310.0,320.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=H_lhry0Q5H0,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Ha7O_U2vdLE,160.0,170.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HaBc7E3SeVw,60.0,70.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HaX_-kX6ywI,160.0,170.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HavsMFt7_ig,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=Hax0xFzpZKQ,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HbE7rahP23s,60.0,70.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HbH2nY_Dens,50.0,60.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HcI2L-lfKA0,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HcLB5DyucY0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HcOqpM9bbTk,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hcq8YUOnqTs,60.0,70.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=He4KFixwTws,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=He5dRuJoIjo,100.0,110.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=He89DbXqVy4,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HeePhjnGjEs,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HeoUAwWFKso,10.0,20.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HfCFuISo4Cs,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HfjbHGCF-oE,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hg2iscJ6CKY,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HgU387-IEJk,60.0,70.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HgemMetVPP4,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HgidaTA4Vq8,190.0,200.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hh4viVCByLE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HhVmGpB2SGc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HhdWVDmtS9E,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HhtxOaTPn1w,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hi-u2l6WnUQ,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hi40T3oNkEk,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hj-MaVMdMbg,160.0,170.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Hk0R4RYEK40,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hk3kYzSxCqc,10.0,20.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hl8WYS47pho,160.0,170.0,0,0,1,0,1,0
https://www.youtube.com/watch?v=HlFl6pDRMOI,0.0,10.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HlHGynJ8g7w,60.0,70.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hl_xlru36zA,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HlvZ6hOxI64,390.0,400.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HmAvszgBtsk,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HmE_7gCLHkg,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HmeGz7VPkVk,70.0,80.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HmvKHKcbAbY,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hn0lzAesMAE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hn2mOmMHzn4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HnK8sFOZGco,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HnMPtj97Jfs,390.0,400.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HnWkvMAE030,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HoGqg265KDE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HoUO0HTfs_4,180.0,190.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HotPqKjcFzE,230.0,240.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=HotdF2wtFKA,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hp-X4pjKCws,380.0,390.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hp7RYst_KHw,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HpU0Rk8bq7s,110.0,120.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HpU5_F0rEK8,450.0,460.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HpgBWNI7NII,40.0,50.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Hq1wc27dtQI,140.0,150.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HqS0z9TELmQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HqYeud_9WkA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HqcZ75oplwg,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=Hqoh4vVwJ3E,230.0,240.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hqplp7nYau0,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HrTr7hXed2M,80.0,90.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hs-YPUmVznw,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HsPVG_wtVKA,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Hs_SdUXJ27w,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=Hsfnw7lT9Cs,540.0,550.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hsh0PDIaCr4,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Hsht-rt_7vo,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hsj9avB6ZdE,80.0,90.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=Hsnxl5WGjj0,20.0,30.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HsyY2O30tkM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HtXKVecya9A,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HteiZIaj8vA,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=Hu97EFyg6ig,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=HuB4sjzuK-4,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=HuymljThkW8,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HvZKD7zOCA0,170.0,180.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HwRNQ3EYf_A,200.0,210.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HwZjH_m1Y8w,160.0,170.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=HxzdFNr17dc,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=HyU3oZSlPGo,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=HzU-zjJOXTs,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Hzdq1P4cHEs,10.0,20.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I-4bSMwXTDc,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=I-RXcPqsCzo,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I0LInoUIjEg,60.0,70.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=I0NNQVhBB9A,380.0,390.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I0RPC14XaP4,110.0,120.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I0kETzQBDwg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I0ohdcri680,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I18A_DWtT_4,540.0,550.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=I1TTamMHJIw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I1ak8-5FXvw,140.0,150.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I1gsimADxoU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I2ZPP9jrdIE,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=I2aZ-m0iqH8,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I2hOgIaPvVg,300.0,310.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I2l15q0YLyk,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I2nTq-En9QU,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I3D2Kx3iJk8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I3k49412myc,110.0,120.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I3lRfSzQtrM,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=I3mIEPMpwTs,150.0,160.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I3yNBKXb9Bs,240.0,250.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=I4Jm2F7sgXk,90.0,100.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I4Q8pINwy1A,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I4o7bxQtVPY,0.0,10.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I5PVZQgWiO0,410.0,420.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I5_GqShbGOo,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I5upmNgBbLk,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I5yqOc2-evE,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=I6HGYZ_woYA,80.0,90.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=I6SfPIE22DM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I6XGJ3OgBrw,230.0,240.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I6he0NXHXmo,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=I82ZqmIPmFE,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I8A5noodD2c,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=I8OUwCaDWo8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I8SvfxYOS54,470.0,480.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=I8fvPY0_yVY,90.0,100.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I8sLxe3dXfU,20.0,30.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I9JOeOfPkUM,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I9PiDlkHSkY,200.0,210.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=I9g_H90Lbl8,90.0,100.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IAAWDKqoieQ,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IAWUvho7C3Q,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IAfhXS28KPY,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IAgZ5AeqdOo,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=IAs3TNtYSCM,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IBEsAiJYO1s,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IBYx7ln-zgU,110.0,120.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IBgPEs5CIk0,200.0,210.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IBqtkpkU-x8,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IC49KaxCcKA,40.0,50.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=IC9pmcM5A0o,0.0,10.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=ICMXnnb_xqI,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=ICOSVG52DIc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=ICVafJWu7vI,270.0,280.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=ICnKo91Qh_s,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IDT43OIjwHQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=ID_Msu8rKiI,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IDfohr7mMXw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IDihuaFyF74,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IEhDiNoUw-0,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IEjpbG0-LZA,150.0,160.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IEyG7CJOpT0,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IF8O9nlvj_M,150.0,160.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IF_xGq_8y2M,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IFyBxXpb1HI,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=IGx4OLuE_xU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IHdpMa0euok,20.0,30.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=II9WJLXduvg,0.0,10.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IIIAjZ1YAuI,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IIXRHhSpDY4,170.0,180.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=IJmWtsgcxFI,170.0,180.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IK4Qq7MpyZ4,260.0,270.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=ILiKINKOge0,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=ILw_1X-rA-E,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=ILzk9VCDC_g,90.0,100.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=IMiSObOc-xs,50.0,60.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IMjGvKztwdM,210.0,220.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=INGv-aBBnWc,80.0,90.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=INee4cciM90,70.0,80.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IO-H8HtbOME,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IO4OEeZo8hk,90.0,100.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IP_2oMraTls,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IQ9NN9DJybw,180.0,190.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IQO-xXlflng,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IQPvAYP_5V0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IQXOHlmKQ7k,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IQbFa8fY-88,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IQjzJamkkQU,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IRnpm9RGF78,160.0,170.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IS55MJfzk8s,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=ISUTEhBML6w,190.0,200.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=ISgnMrhKr7U,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=ISsGg2BwQ5s,150.0,160.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IUiUvXxL8e0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IWEA5RH1B_I,12.0,22.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IWRSa3pXxOI,190.0,200.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=IWV0ZWZa3Vs,60.0,70.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IWjYeoR78H8,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IXAeMnNm2FI,370.0,380.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IXUoY_KgCko,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IX_AG2B1SdM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IYdPlf42jxU,330.0,340.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IYiauzBoF5k,190.0,200.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IZOEw5mqk68,110.0,120.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IZgHGRzy2rI,160.0,170.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=I_N_g-4Ml4M,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=I__x80WfjJQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=I_nx96D-31A,350.0,360.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=I_qcQuFTdtA,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IaLXyAS_wt0,10.0,20.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IaMZH_GYgJE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=Iau6tz5NUMY,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IaxtzHOVt6E,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=Ib_nzqID6ik,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IcEeQ6a34YA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IcQlBRS2bXg,370.0,380.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IclDpligDGo,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IcnosV2aDIE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IdDkxlfykn4,190.0,200.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IdXJevTp8x8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IdqdosMtmjU,210.0,220.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=IePaiHqppaY,140.0,150.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IeRd4NCHQCE,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=If1l8ISUago,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=If6uMdAk7VM,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=IfIWd9lHyyQ,250.0,260.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IfuWPfyx8qc,110.0,120.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IgiaG1pZ55c,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IgrT-E7bVgY,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IhfhqluArxE,390.0,400.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IiFNkemlb_M,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IiWPbXi6y-0,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=IimE7Bf1Avo,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=IjN1vUSxAiU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=Ijm7VSpOCuw,160.0,170.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=Ijs84BHW6u8,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IjzT2CK2RbQ,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=IkM-Z2NNBPM,140.0,150.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=IkWunBZJzjE,30.0,40.0,0,0,0,0,0,1
